ID,Job_Title,Estimated_Salary_in_USD,Lower_Salary_in_Thousand_$,Upper_Salary_in_Thousand_$,Avg_Salary(in 1000 USD),Job_City,Job_State,Headquarters_City,Headquaters_State,Size,Founded,Type_of_ownership,Industry,Sector,Revenue,Competitors,Lower_Salary,Upper_Salary,Avg_Salary_in_k,company_txt,Job_Location,Age,Python,spark,aws,excel,sql_,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree,Avg_Salary_in_k,degree_new
839,Data Scientist,71K-121K,71,121,96,Maryland Heights, MO,North Salt Lake, UT,Jan-50,-1,School / School District,K-12 Education,Education,$5 to $10 million (USD),-1,71,121,96,Charter Spectrum,MO,40,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,Jr,P,96,P
840,Machine Learning Engineer,62K-112K,62,112,87,Fort Belvoir, VA,Lorton, VA,501 - 1000,1954,Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),"Harris, Fibertek",62,112,87,Mteq,VA,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,machine learning engineer,Jr,na,87,P
841,Data Scientist,64K-108K,64,108,86,Silver Spring, MD,Reston, VA,201 - 500,2006,Private,IT Services,Information Technology,$25 to $50 million (USD),-1,64,108,86,Brillient,MD,35,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,data scientist,Jr,M,86,M
845,Senior Data Scientist,89K-144K,89,144,116.5,Palo Alto, CA,Palo Alto, CA,Jan-50,2012,Private,Internet,Information Technology,Unknown / Non-Applicable,-1,89,144,116.5,Entefy,CA,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,Sr,M,116.5,M
848,Senior Scientist (Neuroscience),109K-200K,109,200,154.5,Marlborough, MA,Marlborough, MA,1001 - 5000,2010,Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),"Shire, GlaxoSmithKline, Allergan",109,200,154.5,Sunovion,MA,45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Sr,P,154.5,P
851,Marketing Data Analyst,35K-62K,35,62,48.5,Highland, CA,Highland, CA,1001 - 5000,1986,Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),-1,35,62,48.5,San Manuel Casino,CA,57,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,analyst,Jr,M,48.5,M
852,Machine Learning Engineer - Regulatory,61K-113K,61,113,87,Lenexa, KS,Chicago, IL,501 - 1000,1973,Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),-1,61,113,87,Cboe Global Markets,KS,22,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,machine learning engineer,Jr,na,87,P
853,Data Engineer,55K-105K,55,105,80,Houston, TX,Irvine, CA,501 - 1000,2002,Private,IT Services,Information Technology,$1 to $2 billion (USD),"World Wide Technology, Presidio, Optiv",55,105,80,Trace3,TX,43,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,Jr,na,80,Fresher
854,Medical Laboratory Scientist,18K-25K,37,52,44.5,Burleson, TX,Arlington, TX,1001 - 5000,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),-1,37,52,44.5,Texas Health Huguley Hospital,TX,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Jr,na,44.5,Fresher
855,Principal Data Scientist,135K-211K,135,211,173,San Jose, CA,Falls Church, VA,10000+,1939,Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,135,211,173,Northrop Grumman,CA,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,Sr,M,173,M
856,R&D Specialist/ Food Scientist,39K-66K,39,66,52.5,Hoopeston, IL,Flower Mound, TX,501 - 1000,-1,Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),-1,39,66,52.5,Teasdale Latin Foods,IL,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Jr,na,52.5,Fresher
857,Data Engineer,57K-80K,57,80,68.5,Phoenix, AZ,Campbell, CA,501 - 1000,1997,Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Accenture, Deloitte, IBM",57,80,68.5,Saama Technologies Inc,AZ,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,Jr,na,68.5,Fresher
858,"Associate Principal Scientist, Pharmacogenomics",63K-127K,63,127,95,Gaithersburg, MD,Cambridge, United Kingdom,10000+,1913,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",63,127,95,AstraZeneca,MD,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Jr,P,95,P
859,Data Scientist - Systems Engineering,50K-89K,50,89,69.5,Bedford, MA,Bedford, MA,5001 - 10000,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",50,89,69.5,MITRE,MA,40,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,data scientist,Jr,na,69.5,Fresher
860,Senior Data Scientist,82K-132K,82,132,107,Cincinnati, OH,Cincinnati, OH,201 - 500,1885,Subsidiary or Business Segment,Metals Brokers,Mining & Metals,Unknown / Non-Applicable,-1,82,132,107,The David J. Joseph Company,OH,31,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,data scientist,Jr,M,107,M
861,Data Scientist SR,85K-139K,85,139,112,Charlottesville, VA,Reston, VA,501 - 1000,2010,Private,IT Services,Information Technology,$100 to $500 million (USD),"ManTech, Booz Allen Hamilton, Leidos",85,139,112,The Buffalo Group,VA,22,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,Jr,M,112,M
863,Data Scientist,72K-121K,72,121,96.5,Washington, DC,Houston, TX,51 - 200,1997,Private,Consulting,Business Services,$10 to $25 million (USD),-1,72,121,96.5,CompQsoft,DC,43,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,data scientist,Jr,M,96.5,M
864,"Scientist, Bacteriology",74K-149K,74,149,111.5,Concord, CA,Concord, CA,201 - 500,-1,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1,74,149,111.5,Cerus Corporation,CA,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Jr,P,111.5,P
866,"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",113K-196K,113,196,154.5,Cambridge, MA,OSAKA, Japan,10000+,1781,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",113,196,154.5,Takeda Pharmaceuticals,MA,18,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,data engineer,Sr,M,154.5,M
867,Data Scientist,69K-121K,69,121,95,New York, NY,Norwalk, CT,201 - 500,2011,Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Healthfirst (New York), naviHealth",69,121,95,"Remedy BPCI Partners, LLC.",NY,53,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,Jr,na,95,P
868,Data Scientist,71K-124K,71,124,97.5,New York, NY,New York, NY,501 - 1000,2007,Private,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,"National Debt Relief, Freedom Financial Network",71,124,97.5,Strategic Financial Solutions,NY,43,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,Jr,na,97.5,P
869,Senior Data Scientist,97K-160K,97,160,128.5,Chicago, IL,Chicago, IL,201 - 500,2008,Private,Consulting,Business Services,$50 to $100 million (USD),-1,97,160,128.5,Maven Wave Partners,IL,23,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,Sr,na,128.5,M
870,Senior Research Scientist-Machine Learning,81K-167K,81,167,124,Pittsburgh, PA,Pittsburgh, PA,501 - 1000,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,81,167,124,Software Engineering Institute,PA,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,machine learning engineer,Sr,P,124,P
871,Principal Data Scientist,150K-238K,150,238,194,San Francisco, CA,San Francisco, CA,501 - 1000,2006,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Granular, Intuit, John Deere",150,238,194,The Climate Corporation,CA,58,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,Sr,na,194,M
875,Clinical Laboratory Scientist,24-39,49,81,65,Vail, CO,Vail, CO,501 - 1000,1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,49,81,65,Vail Health,CO,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Jr,na,65,Fresher
877,"Data Analyst 1, full-time contract worker for up to 12 months",35K-65K,35,65,50,Salt Lake City, UT,Salt Lake City, UT,10000+,-1,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,-1,35,65,50,The Church of Jesus Christ of Latter-day Saints,UT,40,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,Jr,na,50,Fresher
878,Data Scientist,77K-132K,77,132,104.5,New York, NY,New York, NY,201 - 500,2005,Public,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,77,132,104.5,Crossix Solutions,NY,56,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,Jr,M,104.5,M
879,Data Scientist,51K-88K,51,88,69.5,Phoenix, AZ,Brea, CA,201 - 500,1969,Private,IT Services,Information Technology,$50 to $100 million (USD),-1,51,88,69.5,Solugenix Corporation,AZ,18,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,data scientist,Jr,na,69.5,Fresher
880,Data Scientist,101K-141K,101,141,121,Irvine, CA,Irvine, CA,10000+,1997,Private,Colleges & Universities,Education,Unknown / Non-Applicable,-1,101,141,121,West Coast University,CA,40,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,data scientist,Sr,M,121,M
881,Data Engineer - Consultant (Charlotte Based),59K-112K,59,112,85.5,Charlotte, NC,Chicago, IL,201 - 500,2008,Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,59,112,85.5,Clarity Insights,NC,58,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,Jr,na,85.5,Fresher
883,Data Engineer,79K-147K,79,147,113,Aliso Viejo, CA,Seoul, South Korea,1001 - 5000,1997,Public,Video Games,Media,$10+ billion (USD),"Blizzard Entertainment, Riot Games, Electronic Arts",79,147,113,NCSOFT,CA,24,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,data engineer,Jr,na,113,P
884,Data Scientist (Warehouse Automation),79K-127K,79,127,103,San Francisco, CA,Paris, France,201 - 500,2005,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$25 to $50 million (USD),-1,79,127,103,SoftBank Robotics,CA,30,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,data scientist,Jr,M,103,M
886,"Scientist, Immuno-Oncology",62K-119K,62,119,90.5,Cambridge, MA,Brentford, United Kingdom,10000+,1830,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Pfizer, AstraZeneca, Merck",62,119,90.5,GSK,MA,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Jr,M,90.5,M
887,Senior Data Scientist,119K-187K,119,187,153,Los Angeles, CA,Los Angeles, CA,51 - 200,2008,Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Foursquare,119,187,153,Factual,CA,56,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,Sr,na,153,M
892,Jr. Data Scientist,81K-132K,81,132,106.5,McLean, VA,Bedford, MA,5001 - 10000,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",81,132,106.5,MITRE,VA,21,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,data scientist,Jr,na,106.5,P
893,Senior Data Scientist,120K-140K,120,140,130,Ann Arbor, MI,Ann Arbor, MI,51 - 200,2011,Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,120,140,130,SkySync,MI,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,Sr,M,130,M
895,Products Data Analyst II,90K-157K,90,157,123.5,Dublin, CA,Dublin, CA,1001 - 5000,1988,Public,Consulting,Business Services,$2 to $5 billion (USD),"Paychex, Insperity, ADP",90,157,123.5,TriNet,CA,44,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,analyst,Sr,M,123.5,M
896,Data Architect / Data Modeler,63K-110K,63,110,86.5,New York, NY,New York, NY,1001 - 5000,1999,Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),Oracle,63,110,86.5,Medidata Solutions,NY,51,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data modeler,Jr,M,86.5,M
897,Analytics Manager - Data Mart,42K-86K,42,86,64,Scotts Valley, CA,Scotts Valley, CA,501 - 1000,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,42,86,64,Central California Alliance for Health,CA,50,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Data scientist project manager,Jr,na,64,Fresher
898,Lead Data Analyst,32K-62K,32,62,47,New York, NY,New York, NY,201 - 500,2010,Private,Internet,Information Technology,$10 to $25 million (USD),-1,32,62,47,Signpost,NY,56,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,Jr,na,47,Fresher
899,Data Science Engineer - Mobile,116K-208K,116,208,162,San Jose, CA,San Jose, CA,10000+,1982,Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Apple, Microsoft",116,208,162,Adobe,CA,49,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,data scientist,Sr,M,162,M
900,Senior Data Scientist Oncology,107K-173K,107,173,140,Gaithersburg, MD,Cambridge, United Kingdom,10000+,1913,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",107,173,140,AstraZeneca,MD,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,Sr,P,140,P
901,Data Scientist,65K-113K,65,113,89,Olympia, WA,Centennial, CO,51 - 200,-1,Private,IT Services,Information Technology,$5 to $10 million (USD),-1,65,113,89,"DatamanUSA, LLC",WA,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,Jr,na,89,P
902,Sr. Data Engineer - Contract-to-Hire (Java),69K-127K,69,127,98,Knoxville, TN,Knoxville, TN,10000+,1958,Private,Gas Stations,Retail,$10+ billion (USD),"TravelCenters of America, Love's Travel Stops & Country Stores, Wawa",69,127,98,Pilot Flying J Travel Centers LLC,TN,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,Jr,M,98,M
904,Senior Data Scientist - R&D Oncology,102K-172K,102,172,137,New York, NY,Cambridge, United Kingdom,10000+,1913,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",102,172,137,AstraZeneca,NY,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,Sr,P,137,P
907,Data Engineer,74K-124K,74,124,99,Denver, CO,Denver, CO,501 - 1000,1915,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion (USD),-1,74,124,99,Pinnacol Assurance,CO,32,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,Jr,M,99,M
909,Food Scientist - Developer,40K-68K,40,68,54,Milwaukee, WI,Milwaukee, WI,501 - 1000,1964,Private,Food & Beverage Manufacturing,Manufacturing,Unknown / Non-Applicable,-1,40,68,54,Palermo's Pizza,WI,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Jr,na,54,Fresher
910,Senior Data Engineer,76K-142K,76,142,109,Franklin, TN,Indianapolis, IN,1001 - 5000,2004,Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,76,142,109,Equian LLC,TN,20,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,data engineer,Jr,na,109,P
911,Data Engineer,76K-142K,76,142,109,Rockville, MD,Reston, VA,201 - 500,1999,Private,IT Services,Information Technology,$25 to $50 million (USD),-1,76,142,109,MetroStar Systems,MD,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,Jr,M,109,M
912,Senior Data Scientist,108K-171K,108,171,139.5,Natick, MA,Natick, MA,1001 - 5000,1984,Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),-1,108,171,139.5,MathWorks,MA,60,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,data scientist,Sr,M,139.5,M
913,"Director II, Data Science - GRM Actuarial",202K-306K,202,306,254,Chicago, IL,Boston, MA,10000+,1912,Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",202,306,254,Liberty Mutual Insurance,IL,45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,data scientist,Sr,M,254,M
914,Machine Learning Engineer,91K-159K,91,159,125,New York, NY,New York, NY,1001 - 5000,1975,Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"Qlik, Tableau Software, Informatica",91,159,125,Information Builders,NY,43,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,machine learning engineer,Sr,M,125,M
916,"Sr Expert Data Science, Advanced Visual Analytics (Associate level)",80K-133K,80,133,106.5,Cambridge, MA,Basel, Switzerland,10000+,1996,Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,80,133,106.5,Novartis,MA,24,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,data scientist,Jr,M,106.5,M
919,MED TECH/LAB SCIENTIST- SOUTH COASTAL LAB,21K-34K,43,70,56.5,Millville, DE,Lewes, DE,1001 - 5000,1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,43,70,56.5,Beebe Healthcare,DE,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Jr,na,56.5,Fresher
920,"Scientist, Molecular/Cellular Biologist",49K-97K,49,97,73,South San Francisco, CA,San Francisco, CA,201 - 500,2012,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"BioMarin Pharmaceutical, Sangamo Therapeutics, bluebird bio",49,97,73,Audentes Therapeutics,CA,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Jr,P,73,P
921,Staff Scientist-Downstream Process Development,49K-113K,49,113,81,Rockville, MD,Rockville, MD,201 - 500,1961,Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1,49,113,81,Advanced BioScience Laboratories,MD,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Jr,P,81,P
924,Data Scientist,96K-161K,96,161,128.5,Philadelphia, PA,Chadds Ford, PA,Jan-50,-1,Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),-1,96,161,128.5,"Numeric, LLC",PA,33,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,Sr,na,128.5,M
926,Scientist - Analytical Services,65K-134K,65,134,99.5,Winston-Salem, NC,Winston-Salem, NC,5001 - 10000,1875,Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,65,134,99.5,Reynolds American,NC,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Jr,na,99.5,P
928,"Associate Scientist / Sr. Associate Scientist, Antibody Discovery",59K-125K,59,125,92,South San Francisco, CA,Sunnyvale, CA,501 - 1000,2006,Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Ancestry, Verily Life Sciences, Abbott Laboratories",59,125,92,23andMe,CA,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Jr,M,92,M
929,Associate Data Analyst- Graduate Development Program,32K-59K,32,59,45.5,Richfield, OH,Richfield, OH,501 - 1000,1989,Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),-1,32,59,45.5,National Interstate,OH,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,analyst,Jr,na,45.5,Fresher
930,Sr. Data Engineer,87K-158K,87,158,122.5,Indianapolis, IN,Indianapolis, IN,51 - 200,1996,Private,Consulting,Business Services,$25 to $50 million (USD),-1,87,158,122.5,Moser Consulting,IN,50,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,data engineer,Sr,na,122.5,M
931,Clinical Data Analyst,27K-48K,27,48,37.5,Tampa, FL,Tampa, FL,1001 - 5000,1977,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"eClinicalWorks, NextGen Healthcare, athenahealth",27,48,37.5,Greenway Health,FL,42,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,Jr,M,37.5,M
932,IT Associate Data Analyst,39K-69K,39,69,54,Worcester, MA,Worcester, MA,5001 - 10000,1852,Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),-1,39,69,54,The Hanover Insurance Group,MA,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,Jr,na,54,Fresher
933,Business Data Analyst,36K-71K,36,71,53.5,New York, NY,New York, NY,1001 - 5000,2002,Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),"Expedia Group, Orbitz Worldwide, Priceline.com",36,71,53.5,Fareportal,NY,33,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,analyst,Jr,M,53.5,M
934,Senior Insurance Data Scientist,107K-173K,107,173,140,Chicago, IL,Chicago, IL,5001 - 10000,1968,Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),-1,107,173,140,TransUnion,IL,46,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,Sr,na,140,M
935,Senior Data Science Systems Engineer,56K-99K,56,99,77.5,Hampton, VA,Bedford, MA,5001 - 10000,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",56,99,77.5,MITRE,VA,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,Jr,P,77.5,P
936,ENVIRONMENTAL ENGINEER/SCIENTIST,25K-28K,52,58,55,Cambridge, MA,Cambridge, MA,Jan-50,1976,Private,Construction,"Construction, Repair & Maintenance",Unknown / Non-Applicable,-1,52,58,55,Mcphail Associates,MA,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Jr,na,55,Fresher
938,Senior Scientist - Regulatory Submissions,80K-155K,80,155,117.5,Winston-Salem, NC,Winston-Salem, NC,5001 - 10000,1875,Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,80,155,117.5,Reynolds American,NC,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Sr,M,117.5,M
939,Scientist - Biomarker and Flow Cytometry,43K-98K,43,98,70.5,San Diego, CA,San Diego, CA,501 - 1000,2006,Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),-1,43,98,70.5,Crown Bioscience,CA,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Jr,M,70.5,M
940,Revenue Analytics Manager,45K-78K,45,78,61.5,San Francisco, CA,San Francisco, CA,51 - 200,2011,Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),-1,45,78,61.5,HOVER,CA,41,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Data scientist project manager,Jr,na,61.5,Fresher
941,Sr. Scientist Method Development,50K-110K,50,110,80,Marietta, GA,Morrisville, NC,1001 - 5000,2015,Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1,50,110,80,Q2 Solutions,GA,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Jr,na,80,Fresher
942,"Associate Scientist, LC/MS Biologics",44K-96K,44,96,70,Ithaca, NY,Morrisville, NC,1001 - 5000,2015,Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1,44,96,70,Q2 Solutions,NY,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Jr,na,70,Fresher
943,"Research Scientist, Immunology - Cancer Biology",100K-140K,100,140,120,Cambridge, MA,San Mateo, CA,unknown,-1,Private,-1,-1,Unknown / Non-Applicable,-1,100,140,120,Kronos Bi,MA,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,Sr,P,120,P
944,IT - Data Engineer II,61K-119K,61,119,90,Quincy, MA,Quincy, MA,1001 - 5000,1988,Private,Insurance Carriers,Insurance,$100 to $500 million (USD),-1,61,119,90,Arbella Insurance,MA,45,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,Jr,na,90,P
945,Machine Learning Engineer (NLP),80K-142K,80,142,111,Palo Alto, CA,Palo Alto, CA,Jan-50,2007,Private,K-12 Education,Education,Unknown / Non-Applicable,-1,80,142,111,CK-12 Foundation,CA,56,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,machine learning engineer,Jr,na,111,P
946,Senior Data Analyst,99K-178K,99,178,138.5,San Francisco, CA,San Francisco, CA,51 - 200,2008,Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,99,178,138.5,Life360,CA,28,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,analyst,Sr,na,138.5,M
